,Customer ID,Total Quantity,Total Price,Country,Date,Is Back,Purchase Count
461,13421,494,10.5,United Kingdom,2011-02-22,Yes,64
462,15265,240,12.75,United Kingdom,2011-04-18,Yes,42
463,15783,212,15.7,United Kingdom,2011-11-29,No,14
464,12886,416,17.0,United Kingdom,2011-05-04,Yes,47
465,14972,28,12.75,United Kingdom,2011-08-03,No,18
466,14237,38,14.85,United Kingdom,2010-12-01,No,9
467,17492,155,10.2,United Kingdom,2011-04-05,No,12
468,15128,360,8.5,United Kingdom,2011-05-04,Yes,33
469,14515,177,8.5,United Kingdom,2011-05-05,Yes,16
470,13309,467,16.5,United Kingdom,2011-02-04,Yes,34
471,16871,256,47.7,United Kingdom,2011-03-14,Yes,32
472,13285,594,12.75,United Kingdom,2011-02-22,Yes,52
473,14954,127,4.25,United Kingdom,2011-11-27,No,85
474,14400,454,15.0,United Kingdom,2011-07-13,Yes,25
475,17582,123,1.74,United Kingdom,2011-04-17,No,29
476,17034,98,15.0,United Kingdom,2011-02-25,Yes,6
477,16983,107,59.4,United Kingdom,2010-12-05,Yes,9
478,15829,420,2.88,United Kingdom,2011-07-22,Yes,26
479,12701,246,19.8,Germany,2011-04-11,Yes,20
480,12943,-1,-3.75,United Kingdom,2011-02-11,No,1
481,17966,350,21.0,United Kingdom,2011-03-23,Yes,6
482,15639,323,39.8,United Kingdom,2011-07-28,No,25
483,15568,169,9.36,United Kingdom,2011-09-27,Yes,20
484,16532,480,1910.4,United Kingdom,2011-01-05,Yes,1
485,14241,146,17.7,United Kingdom,2011-06-09,No,10
486,16863,105,15.0,United Kingdom,2010-12-08,Yes,9
487,16823,136,8.25,United Kingdom,2011-04-26,No,38
488,17928,46,1.25,United Kingdom,2011-04-07,Yes,17
489,16718,413,15.0,United Kingdom,2010-12-05,No,45
490,15984,56,21.0,United Kingdom,2010-12-06,Yes,5
491,13147,24,118.8,United Kingdom,2011-09-01,Yes,1
492,12648,160,10.2,Germany,2011-07-08,No,20
493,15804,314,15.0,United Kingdom,2011-05-25,Yes,34
494,17228,122,5.85,United Kingdom,2010-12-02,Yes,18
495,13763,-2,-17.0,United Kingdom,2011-06-21,Yes,1
496,16341,534,15.6,United Kingdom,2011-05-22,Yes,29
497,17715,384,326.4,United Kingdom,2011-05-23,No,1
498,17154,490,24.96,United Kingdom,2011-09-25,No,23
499,13210,316,25.5,United Kingdom,2011-09-07,No,22
500,17522,120,1.9,United Kingdom,2011-05-05,Yes,10
501,16298,50,15.0,United Kingdom,2011-06-06,Yes,7
502,17930,172,102.0,United Kingdom,2011-04-14,Yes,5
503,15556,236,11.6,United Kingdom,2011-11-15,No,31
504,15520,314,10.2,United Kingdom,2011-12-08,No,18
505,16558,275,17.4,United Kingdom,2010-12-08,Yes,27
506,13675,204,30.0,United Kingdom,2011-02-28,Yes,15
507,17547,-4,-2.95,United Kingdom,2010-12-02,No,2
508,17787,356,12.6,United Kingdom,2010-12-03,Yes,31
509,13562,233,17.85,United Kingdom,2011-04-08,Yes,24
510,17979,81,0.42,United Kingdom,2011-03-25,Yes,60
511,15623,125,17.7,United Kingdom,2011-07-21,No,19
512,13224,665,8.82,United Kingdom,2011-07-11,Yes,42
513,13611,183,35.4,United Kingdom,2010-12-15,Yes,15
514,17115,166,19.9,United Kingdom,2011-04-20,Yes,18
515,17139,894,12.5,United Kingdom,2011-02-24,Yes,131
516,14079,301,15.0,United Kingdom,2011-08-07,No,12
517,13416,48,29.7,United Kingdom,2011-09-19,Yes,11
518,14189,254,76.32,United Kingdom,2010-12-06,Yes,9
519,15572,215,1.95,United Kingdom,2011-03-06,Yes,40
520,16790,321,17.0,United Kingdom,2011-11-02,Yes,40
521,15345,81,25.5,United Kingdom,2011-10-25,Yes,20
522,12432,1426,50.4,Norway,2011-06-20,Yes,75
523,18084,-1,-2.95,United Kingdom,2011-02-11,Yes,1
524,14776,684,11.7,United Kingdom,2011-01-31,Yes,22
525,16320,654,30.0,Unspecified,2011-05-10,Yes,47
526,17969,131,4.25,United Kingdom,2010-12-13,Yes,7
527,15326,386,13.2,United Kingdom,2011-01-10,No,29
528,18009,124,20.25,United Kingdom,2011-04-18,No,33
529,16330,23,1.65,United Kingdom,2011-08-19,Yes,17
530,17063,185,19.5,United Kingdom,2011-02-23,Yes,20
531,16495,166,0.95,United Kingdom,2011-03-08,Yes,33
532,14593,118,7.5,United Kingdom,2011-05-25,Yes,64
533,16593,48,69.6,United Kingdom,2011-01-16,Yes,1
534,16372,166,8.25,United Kingdom,2011-11-06,No,97
535,12438,586,19.8,Norway,2011-07-22,Yes,48
536,16428,-1,-2.95,United Kingdom,2011-09-19,No,1
537,17905,72,5.9,United Kingdom,2010-12-01,Yes,23
538,12904,165,9.95,United Kingdom,2011-06-20,Yes,32
539,16479,102,24.9,United Kingdom,2011-11-29,No,35
540,17517,102,11.7,United Kingdom,2011-02-04,No,11
541,15163,48,69.3,United Kingdom,2011-05-31,Yes,10
542,17234,55,4.95,United Kingdom,2011-06-10,No,14
543,16217,60,14.85,United Kingdom,2011-03-02,Yes,11
544,14284,70,14.85,United Kingdom,2011-09-14,Yes,13
545,16340,501,0.65,United Kingdom,2011-08-24,No,153
546,16639,112,19.9,United Kingdom,2011-04-18,Yes,14
547,12852,149,17.4,United Kingdom,2011-02-18,Yes,17
548,14090,72,76.32,United Kingdom,2011-01-19,No,1
549,16178,94,17.4,United Kingdom,2011-07-24,No,8
550,15088,340,35.4,United Kingdom,2011-10-03,Yes,40
551,16477,125,15.8,United Kingdom,2010-12-03,Yes,14
552,18249,128,14.22,United Kingdom,2011-11-22,No,8
553,16376,658,8.3,United Kingdom,2011-11-22,Yes,106
554,13911,283,6.72,United Kingdom,2011-02-04,Yes,25
555,12931,220,144.0,United Kingdom,2010-12-17,Yes,2
556,18048,127,0.95,United Kingdom,2011-05-20,No,7
557,14147,40,136.0,United Kingdom,2011-02-27,Yes,2
558,13283,30,8.5,United Kingdom,2011-06-07,Yes,2
559,17835,161,1.65,United Kingdom,2011-11-16,Yes,19
560,16379,330,27.04,United Kingdom,2011-09-22,Yes,27
561,13168,365,2.95,United Kingdom,2011-01-25,Yes,76
562,17245,75,15.3,United Kingdom,2011-05-19,No,9
563,16076,137,14.75,United Kingdom,2011-05-15,Yes,16
564,12716,503,13.2,France,2011-07-29,Yes,44
565,16122,118,15.0,United Kingdom,2010-12-08,Yes,10
566,17636,182,15.0,United Kingdom,2011-11-20,Yes,20
567,13079,4,23.8,United Kingdom,2011-07-22,Yes,1
568,13131,128,19.9,United Kingdom,2011-06-05,Yes,14
569,14267,280,17.7,United Kingdom,2011-03-24,Yes,30
570,14009,223,25.5,United Kingdom,2011-05-18,Yes,24
571,14931,97,20.4,Channel Islands,2011-04-13,Yes,9
572,16317,382,10.5,United Kingdom,2011-02-15,Yes,30
573,13883,-12,-30.6,United Kingdom,2011-01-17,Yes,1
574,16684,346,75.6,United Kingdom,2010-12-16,Yes,9
575,14235,576,79.2,United Kingdom,2011-03-24,Yes,30
576,14078,29,2.5,United Kingdom,2010-12-01,Yes,13
577,16650,372,5.04,United Kingdom,2011-09-29,No,24
578,16756,106,15.0,United Kingdom,2011-05-09,No,13
579,15996,95,15.9,United Kingdom,2010-12-08,Yes,32
580,17394,241,9.95,United Kingdom,2011-05-04,No,4
581,12471,-2,-17.0,Germany,2010-12-02,Yes,1
582,13827,32,5.95,United Kingdom,2011-07-19,Yes,28
583,15260,254,20.4,United Kingdom,2010-12-02,Yes,17
584,16498,42,4.35,United Kingdom,2011-06-30,Yes,14
585,15675,36,15.0,United Kingdom,2011-03-04,Yes,3
586,15975,243,17.7,United Kingdom,2011-09-16,No,24
587,17752,192,80.64,United Kingdom,2010-12-15,No,1
588,14946,22,33.2,United Kingdom,2011-11-25,No,3
589,16193,219,25.2,United Kingdom,2011-04-17,No,19
590,17906,26,2.85,United Kingdom,2011-04-06,No,12
591,18227,21,15.0,United Kingdom,2011-05-06,No,5
592,12578,-3,-7.65,Italy,2011-01-05,Yes,1
593,18287,488,10.2,United Kingdom,2011-05-22,Yes,29
594,15009,279,13.52,United Kingdom,2011-11-14,Yes,87
595,17045,1,39.95,United Kingdom,2011-04-06,Yes,1
596,13711,140,23.8,United Kingdom,2011-05-05,No,13
597,17030,146,2.9,United Kingdom,2011-10-07,No,11
598,13510,421,5.04,United Kingdom,2011-06-09,Yes,38
599,12442,182,17.4,Spain,2011-12-06,No,11
600,16928,93,7.5,United Kingdom,2010-12-01,Yes,6
601,12468,127,35.4,Germany,2011-01-27,Yes,11
602,15917,42,10.2,United Kingdom,2011-04-06,No,12
603,16281,934,50.0,United Kingdom,2011-09-28,No,17
604,16171,24,23.4,United Kingdom,2011-10-11,No,3
605,17625,382,2.55,United Kingdom,2011-03-27,Yes,95
606,15713,59,17.4,United Kingdom,2010-12-08,Yes,9
607,17069,103,25.5,United Kingdom,2010-12-01,Yes,11
608,12937,192,16.5,United Kingdom,2011-03-17,Yes,16
609,16306,30,53.1,United Kingdom,2010-12-07,Yes,2
610,17157,102,19.8,United Kingdom,2011-06-16,Yes,8
611,17760,165,30.24,United Kingdom,2010-12-01,Yes,9
612,15694,80,68.0,United Kingdom,2010-12-02,Yes,6
613,14450,81,21.8,United Kingdom,2011-01-23,Yes,11
614,13021,-12,-20.28,United Kingdom,2010-12-09,Yes,1
615,17291,72,550.8,United Kingdom,2011-02-04,No,1
616,17254,151,0.56,United Kingdom,2011-11-24,Yes,55
617,16788,187,1.65,United Kingdom,2011-03-30,Yes,67
618,15361,336,10.2,United Kingdom,2010-12-13,No,7
619,13072,69,15.0,United Kingdom,2011-03-18,No,7
620,15199,118,32.7,United Kingdom,2011-02-04,Yes,3
621,16776,262,6.5,United Kingdom,2011-10-10,No,76
622,13395,336,1.92,United Kingdom,2011-06-07,No,21
623,18165,254,4.56,United Kingdom,2011-06-15,No,10
624,16641,256,17.7,United Kingdom,2011-08-26,No,12
625,13592,30,17.85,United Kingdom,2011-03-20,Yes,6
626,17936,262,3.95,United Kingdom,2011-12-04,No,77
627,14424,48,322.08,United Kingdom,2011-11-22,No,1
628,15581,104,1.25,United Kingdom,2010-12-08,Yes,21
629,17970,525,12.5,United Kingdom,2011-05-12,No,31
630,12988,136,4.25,United Kingdom,2011-02-20,No,92
631,16775,62,3.75,United Kingdom,2010-12-07,Yes,18
632,18190,102,18.0,United Kingdom,2011-01-13,Yes,9
633,14247,47,9.95,United Kingdom,2011-03-06,No,20
634,16921,171,1.68,United Kingdom,2011-10-09,No,60
635,16915,18,16.8,United Kingdom,2011-03-01,Yes,3
636,17293,208,60.0,United Kingdom,2010-12-13,Yes,14
637,16758,203,16.4,United Kingdom,2011-10-05,No,22
638,16936,173,9.9,United Kingdom,2011-11-14,No,57
639,17629,115,15.3,United Kingdom,2010-12-15,Yes,11
640,14950,136,17.0,United Kingdom,2011-11-20,Yes,19
641,12349,631,15.0,Italy,2011-11-21,No,72
642,15622,222,15.0,United Kingdom,2011-03-02,Yes,29
643,14299,-20,-99.5,United Kingdom,2010-12-08,Yes,2
644,17381,1424,211.2,United Kingdom,2010-12-02,Yes,6
645,15769,36,91.8,United Kingdom,2010-12-03,Yes,1
646,17846,1,2033.1,United Kingdom,2011-09-15,No,0
647,16601,134,17.4,United Kingdom,2011-10-30,No,30
648,18237,166,15.0,United Kingdom,2011-07-28,Yes,19
649,15919,242,3.1,United Kingdom,2010-12-06,Yes,49
650,15129,117,16.95,United Kingdom,2011-02-21,Yes,14
651,14819,48,19.92,United Kingdom,2011-05-31,Yes,3
652,17643,71,10.2,United Kingdom,2010-12-01,No,8
653,13787,56,23.6,United Kingdom,2010-12-10,Yes,7
654,12510,294,33.0,Spain,2011-01-18,Yes,28
655,12631,236,19.8,Finland,2011-10-13,No,30
656,15414,12,15.3,United Kingdom,2011-04-11,Yes,5
657,16054,380,7.95,United Kingdom,2011-07-17,No,70
658,15286,55,59.4,United Kingdom,2011-10-21,No,3
659,14901,105,13.2,United Kingdom,2010-12-02,Yes,18
660,17026,25,12.75,United Kingdom,2010-12-05,Yes,3
661,13850,944,17.4,United Kingdom,2011-08-02,Yes,93
662,14236,38,158.4,United Kingdom,2010-12-02,Yes,3
663,16401,492,39.6,United Kingdom,2011-01-16,Yes,14
664,13082,1032,93.6,United Kingdom,2011-01-05,Yes,7
665,14769,189,15.8,United Kingdom,2010-12-17,Yes,22
666,16789,32,19.8,United Kingdom,2011-12-01,No,5
667,16697,27,0.95,United Kingdom,2011-04-12,No,21
668,16801,186,15.9,United Kingdom,2011-03-11,Yes,45
669,15017,63,3.75,United Kingdom,2011-11-06,No,20
670,15044,311,7.95,United Kingdom,2010-12-12,Yes,58
671,12458,270,15.12,Switzerland,2011-02-28,Yes,18
672,16086,76,15.0,United Kingdom,2010-12-07,Yes,8
673,15079,45,81.6,United Kingdom,2010-12-09,Yes,4
674,13873,29,15.8,United Kingdom,2011-02-03,Yes,7
675,12755,1488,3794.4,Japan,2010-12-09,Yes,1
676,17349,112,12.75,United Kingdom,2011-06-13,No,9
677,15157,1078,39.8,United Kingdom,2010-12-16,Yes,54
678,15547,559,24.7,United Kingdom,2010-12-12,Yes,56
679,18143,308,20.8,United Kingdom,2011-07-21,Yes,29
680,13070,110,20.8,United Kingdom,2011-05-31,No,9
681,12691,65,59.4,France,2010-12-17,Yes,4
682,13365,404,51.0,United Kingdom,2011-05-06,Yes,39
683,16520,217,3.75,United Kingdom,2010-12-09,Yes,60
684,14883,234,16.5,United Kingdom,2011-05-12,Yes,19
685,16186,231,15.0,United Kingdom,2010-12-02,Yes,20
686,18120,31,4.95,United Kingdom,2011-05-09,No,17
687,15949,168,15.0,United Kingdom,2011-09-29,Yes,12
688,14680,464,39.0,United Kingdom,2010-12-03,Yes,14
689,16172,180,10.08,United Kingdom,2011-04-12,Yes,16
690,12402,94,19.5,Belgium,2011-01-20,No,10
691,13549,134,15.3,United Kingdom,2011-04-11,Yes,10
692,16362,132,24.9,United Kingdom,2011-09-09,Yes,47
693,12657,259,19.9,France,2011-09-22,Yes,27
694,18096,87,4.25,United Kingdom,2011-10-07,Yes,50
695,13649,67,1.9,United Kingdom,2010-12-08,Yes,15
696,14133,152,10.2,United Kingdom,2011-01-28,Yes,16
697,17470,112,10.2,United Kingdom,2010-12-07,Yes,11
698,14312,71,19.9,United Kingdom,2011-01-06,Yes,15
699,14628,106,15.0,United Kingdom,2011-04-11,Yes,12
700,13868,464,15.0,United Kingdom,2011-11-01,Yes,32
701,18040,96,15.0,United Kingdom,2011-04-08,Yes,12
702,17017,648,15.6,United Kingdom,2010-12-02,Yes,23
703,16114,43,17.7,United Kingdom,2011-06-22,No,8
704,14174,94,5.78,United Kingdom,2011-11-06,No,26
705,15533,150,7.95,United Kingdom,2011-09-11,Yes,33
706,15830,415,9.36,United Kingdom,2011-11-02,Yes,39
707,12690,106,24.96,France,2011-05-18,No,15
708,16384,200,17.0,United Kingdom,2011-03-21,Yes,24
709,18185,183,11.7,United Kingdom,2011-04-04,No,17
710,17152,206,49.05,United Kingdom,2011-03-21,Yes,8
711,18138,38,35.4,United Kingdom,2011-02-17,No,8
712,15469,128,35.4,United Kingdom,2011-08-11,Yes,16
713,18147,80,18.96,United Kingdom,2011-08-23,Yes,4
714,16309,304,15.0,United Kingdom,2011-04-13,Yes,21
715,16767,1223,10.5,United Kingdom,2011-01-27,Yes,50
716,15853,135,2.08,United Kingdom,2011-10-19,No,30
717,15143,150,19.8,United Kingdom,2011-04-28,No,14
718,17090,24,30.6,United Kingdom,2010-12-20,Yes,2
719,15172,194,19.8,United Kingdom,2011-04-17,Yes,25
720,17926,134,17.7,United Kingdom,2011-05-20,Yes,11
721,16910,93,1.25,United Kingdom,2011-09-09,Yes,52
722,16614,223,15.6,United Kingdom,2011-06-10,No,26
723,12945,165,25.5,United Kingdom,2011-02-24,No,23
724,13929,43,398.0,United Kingdom,2011-01-17,Yes,2
725,13736,224,9.9,United Kingdom,2011-03-24,Yes,79
726,17348,199,10.5,United Kingdom,2011-02-15,Yes,36
727,17695,358,25.2,United Kingdom,2011-06-21,Yes,18
728,14598,189,1.7,United Kingdom,2011-10-26,No,50
729,16000,5110,1190.4,United Kingdom,2011-12-07,No,9
730,13863,224,11.9,United Kingdom,2011-04-06,Yes,20
731,15700,355,12.5,United Kingdom,2011-06-19,Yes,85
732,15971,370,273.0,United Kingdom,2011-02-01,Yes,4
733,15004,630,3.3,United Kingdom,2011-07-15,No,157
734,16053,1003,20.8,United Kingdom,2011-08-09,Yes,62
735,17712,215,14.85,United Kingdom,2011-10-26,No,29
736,14102,263,4.95,United Kingdom,2011-10-26,Yes,36
737,15417,284,15.6,United Kingdom,2011-09-15,No,28
738,13475,222,15.0,United Kingdom,2011-02-14,Yes,23
739,16110,210,12.75,United Kingdom,2011-02-01,Yes,115
740,16297,206,14.85,United Kingdom,2011-03-16,Yes,20
741,13870,384,17.7,United Kingdom,2011-02-25,Yes,34
742,18016,65,11.8,United Kingdom,2010-12-10,Yes,19
743,13249,240,152.64,United Kingdom,2011-03-23,Yes,2
744,17560,142,76.5,United Kingdom,2011-02-02,Yes,4
745,16451,120,6.72,United Kingdom,2011-09-13,No,14
746,14681,48,15.0,United Kingdom,2011-05-12,Yes,5
747,13781,30,4.25,United Kingdom,2011-04-03,No,17
748,12778,117,17.0,Netherlands,2011-01-31,Yes,8
749,16164,136,13.28,United Kingdom,2011-10-28,Yes,14
750,14642,76,19.8,United Kingdom,2011-10-12,No,2
751,16138,-1,-7.95,United Kingdom,2010-12-06,No,1
752,18064,160,204.0,United Kingdom,2011-04-18,Yes,2
753,14868,231,22.5,United Kingdom,2011-04-20,Yes,24
754,12374,342,13.05,Austria,2011-11-14,No,32
755,16531,74,10.08,United Kingdom,2010-12-14,Yes,6
756,18231,180,15.6,United Kingdom,2011-02-24,Yes,10
757,15898,210,4.2,United Kingdom,2010-12-06,Yes,59
758,12658,320,13.2,Germany,2011-11-21,No,35
759,12355,240,30.0,Bahrain,2011-05-09,No,13
760,16107,94,59.4,United Kingdom,2011-06-09,Yes,10
761,17830,48,17.7,United Kingdom,2011-02-24,Yes,11
762,17443,504,534.24,Canada,2011-05-04,No,1
763,15443,182,7.95,United Kingdom,2011-01-23,Yes,51
764,16244,619,10.2,United Kingdom,2010-12-02,Yes,63
765,17746,29,31.6,United Kingdom,2011-04-13,Yes,6
766,18099,149,7.95,United Kingdom,2011-08-04,No,19
767,16318,199,19.8,United Kingdom,2011-11-04,No,19
768,13476,164,25.5,United Kingdom,2011-03-03,Yes,29
769,15695,212,38.25,United Kingdom,2011-03-18,No,22
770,14332,48,104.04,United Kingdom,2011-07-15,Yes,2
771,12615,413,15.0,France,2011-06-24,Yes,30
772,15181,-1,-4.95,United Kingdom,2010-12-09,Yes,1
773,16050,278,24.9,United Kingdom,2011-06-19,No,10
774,13599,245,5.04,United Kingdom,2010-12-08,Yes,17
775,13527,31,29.7,United Kingdom,2011-01-17,Yes,5
776,12562,183,42.96,France,2011-05-25,Yes,20
777,17639,49,19.9,United Kingdom,2011-03-08,No,7
778,13492,114,11.7,Switzerland,2011-05-09,Yes,15
779,16432,276,30.6,United Kingdom,2011-10-06,No,8
780,18050,40,15.0,United Kingdom,2010-12-15,No,5
781,15774,87,13.9,United Kingdom,2011-10-02,No,25
782,16109,84,122.4,United Kingdom,2011-02-04,Yes,3
783,14472,102,13.52,United Kingdom,2010-12-19,Yes,36
784,18256,-70,-10.2,United Kingdom,2010-12-20,No,4
785,15797,1,15.0,United Kingdom,2011-01-24,Yes,0
786,16655,373,15.0,United Kingdom,2011-01-12,Yes,39
787,14081,252,19.9,United Kingdom,2010-12-05,Yes,69
788,16175,100,17.85,United Kingdom,2011-04-13,Yes,15
789,13558,126,2.08,United Kingdom,2011-10-02,Yes,59
790,13992,64,20.0,United Kingdom,2011-11-09,No,5
791,16052,282,4.95,United Kingdom,2011-10-16,No,34
792,17338,336,3.3,United Kingdom,2010-12-13,Yes,56
793,16116,248,13.52,United Kingdom,2011-05-12,Yes,34
794,14995,51,2.5,United Kingdom,2011-03-04,Yes,37
795,12829,125,15.9,United Kingdom,2010-12-14,Yes,5
796,13878,475,60.0,United Kingdom,2011-10-16,No,36
797,16949,46,15.9,United Kingdom,2011-01-27,Yes,5
798,13877,108,69.6,United Kingdom,2011-09-14,No,3
799,13296,78,15.0,United Kingdom,2011-07-25,No,5
800,15303,248,12.75,United Kingdom,2011-02-22,No,31
801,13995,183,16.8,United Kingdom,2011-04-08,Yes,17
802,13924,437,15.8,United Kingdom,2011-09-28,Yes,39
803,16345,289,100.0,United Kingdom,2011-10-26,No,38
804,12666,-56,-91.44,Israel,2010-12-15,No,2
805,17419,203,14.95,United Kingdom,2010-12-07,Yes,19
806,16449,237,27.04,United Kingdom,2011-03-04,Yes,23
807,18217,268,19.8,United Kingdom,2011-09-30,Yes,19
808,17698,93,17.4,United Kingdom,2011-03-24,No,8
809,14389,-8,-1.65,United Kingdom,2011-01-25,Yes,6
810,13756,288,177.6,United Kingdom,2010-12-07,Yes,2
811,17589,446,1.65,United Kingdom,2011-04-13,Yes,71
812,17243,92,31.6,United Kingdom,2010-12-05,Yes,11
813,16693,51,23.8,United Kingdom,2011-03-13,Yes,22
814,17884,170,3.3,United Kingdom,2010-12-03,Yes,28
815,18113,72,76.32,United Kingdom,2010-12-06,No,1
816,16545,78,25.2,United Kingdom,2011-06-28,No,3
817,16124,48,33.9,United Kingdom,2011-01-26,Yes,11
818,14477,100,165.0,United Kingdom,2011-02-15,Yes,1
819,17284,571,5.1,United Kingdom,2011-01-07,Yes,131
820,15184,73,11.9,United Kingdom,2011-06-02,Yes,20
821,17806,727,4.95,United Kingdom,2011-11-28,No,43
822,17214,43,15.9,United Kingdom,2010-12-15,Yes,14
823,12581,161,8.5,Germany,2011-10-31,No,14
824,17986,10,20.8,United Kingdom,2011-10-14,No,1
825,17083,372,8.5,United Kingdom,2011-02-09,Yes,20
826,15500,154,7.8,United Kingdom,2011-09-19,Yes,18
827,15343,84,25.5,United Kingdom,2011-09-13,No,21
828,13951,140,15.0,United Kingdom,2011-02-18,Yes,12
829,13435,410,17.85,United Kingdom,2011-06-03,Yes,21
830,17859,127,1.9,United Kingdom,2011-02-08,No,25
831,16842,370,13.2,United Kingdom,2011-02-10,Yes,30
832,13227,99,67.5,United Kingdom,2011-05-22,No,9
833,15886,147,5.1,United Kingdom,2011-10-10,No,12
834,18058,88,81.6,United Kingdom,2011-11-30,No,3
835,14887,1100,72.0,United Kingdom,2011-09-21,No,6
836,15465,125,67.5,United Kingdom,2010-12-05,Yes,7
837,17649,399,15.0,United Kingdom,2011-07-24,Yes,52
838,13630,140,23.4,United Kingdom,2011-02-27,Yes,13
839,15992,17,14.95,United Kingdom,2011-12-06,No,3
840,14141,140,30.0,United Kingdom,2011-08-26,Yes,16
841,16618,396,25.5,United Kingdom,2011-01-21,Yes,35
842,13760,96,2.95,United Kingdom,2011-03-28,Yes,28
843,18067,189,10.2,United Kingdom,2011-10-30,No,37
844,17075,76,5.8,United Kingdom,2011-01-26,Yes,18
845,15584,49,7.95,United Kingdom,2011-06-30,Yes,36
846,13408,544,10.08,United Kingdom,2010-12-01,Yes,11
847,13189,526,4.0,United Kingdom,2011-08-16,Yes,18
848,12652,505,10.2,France,2011-01-12,Yes,47
849,16094,-12,-5.95,United Kingdom,2011-01-06,Yes,2
850,16170,202,46.8,United Kingdom,2011-04-05,Yes,16
851,17333,375,39.6,United Kingdom,2011-09-15,No,28
852,12484,630,112.0,Spain,2011-01-07,Yes,97
853,13491,36,14.85,United Kingdom,2010-12-02,Yes,7
854,17579,91,17.7,United Kingdom,2011-06-13,Yes,11
855,16266,131,7.5,United Kingdom,2011-05-17,Yes,23
856,17286,118,8.5,United Kingdom,2011-11-18,No,45
857,17391,384,203.52,United Kingdom,2011-06-28,Yes,2
858,15699,113,12.5,United Kingdom,2011-11-22,No,18
859,14019,233,8.7,United Kingdom,2011-07-24,Yes,25
860,15140,283,11.7,United Kingdom,2011-03-20,Yes,17
861,13255,110,15.0,United Kingdom,2010-12-01,Yes,6
862,14803,216,2.1,United Kingdom,2011-02-20,Yes,14
863,16885,37,8.95,United Kingdom,2010-12-17,Yes,30
864,17941,252,139.2,United Kingdom,2011-08-01,No,2
865,14152,369,8.5,United Kingdom,2011-04-19,Yes,29
866,13826,82,21.9,United Kingdom,2011-06-16,Yes,10
867,14704,58,2.08,United Kingdom,2011-06-12,Yes,30
868,13270,200,590.0,United Kingdom,2010-12-08,No,1
869,16386,26,10.2,United Kingdom,2011-03-31,Yes,4
870,14758,158,19.9,United Kingdom,2011-03-25,Yes,28
871,15573,220,0.21,United Kingdom,2011-09-15,Yes,56
872,14480,143,20.28,United Kingdom,2011-11-28,No,13
873,15435,54,4.95,United Kingdom,2011-11-17,No,29
874,17709,17,11.9,United Kingdom,2011-06-23,No,7
875,17684,145,4.56,United Kingdom,2011-10-27,No,15
876,17464,220,71.4,United Kingdom,2011-07-04,No,9
877,16216,254,16.8,United Kingdom,2011-03-17,No,37
878,14314,296,4.8,United Kingdom,2011-08-25,No,8
879,12548,49,17.4,Spain,2011-06-26,No,4
880,16463,179,14.85,United Kingdom,2011-05-19,Yes,19
881,17451,267,16.6,United Kingdom,2011-08-26,Yes,23
882,13320,426,8.5,United Kingdom,2011-05-10,Yes,36
883,13005,135,19.9,United Kingdom,2011-04-07,Yes,18
884,16869,170,0.85,United Kingdom,2011-06-17,Yes,36
885,15615,373,39.6,United Kingdom,2010-12-15,Yes,25
886,18223,195,40.56,United Kingdom,2010-12-16,Yes,21
887,14116,162,16.35,United Kingdom,2011-08-10,Yes,17
888,14640,179,19.8,United Kingdom,2011-04-26,Yes,24
889,15978,888,20.8,United Kingdom,2011-09-23,No,49
